product_seq,product_category,product_nme,product_rank,product_good,product_date,mall_count,collection_date,mall_seq,mall_nme,mall_price,mall_good,mall_price_date,screen_size,resolution,ram,embed_memory,external_memory_type,operating_system,agency
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,521,롯데아이몰,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,522,KT가입센터,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,523,KT공식스토어,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,524,인터파크,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,525,공식온라인쇼핑몰,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,526,티엔샵다이렉트S,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,527,맛폰,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,528,모비폰,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,529,싸유,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,530,케이티중앙프라자,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,531,폰다나와,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,532,폰스토어,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,533,폰하우스,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,534,폰그라운드,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,535,KTShop,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,536,KT온라인쇼핑몰,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,537,일루모바일,472100,1,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,538,KT프라자샵,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,539,KT모바일,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,540,KT스토어,472100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,541,KT공식인증온라인가입센터,496200,1,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,542,모비폰,496200,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,543,싸유,496200,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,544,케이티중앙프라자,496200,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,545,KT가입센터,496200,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,546,인터파크,517520,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,547,모비폰,548000,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,548,케이티중앙프라자,548000,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,549,KT가입센터,548000,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,550,엠엔프라이스,548000,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,551,모비폰,568700,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,552,싸유,568700,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,553,케이티중앙프라자,568700,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,554,KT가입센터,568700,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,555,케이티중앙프라자,587100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,556,KT가입센터,587100,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,557,케이티중앙프라자,605500,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,558,KT가입센터,605500,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,559,케이티중앙프라자,608900,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,560,KT가입센터,608900,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,561,폰클릭,614700,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,562,KT케이알텔레콤,614700,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,563,모비폰,626200,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,564,싸유,626200,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,565,케이티중앙프라자,626200,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,566,KT가입센터,626200,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,567,케이티중앙프라자,648000,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,568,KT가입센터,648000,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,569,케이티중앙프라자,659500,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,570,KT가입센터,659500,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,571,케이티중앙프라자,668700,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,572,KT가입센터,668700,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,573,SSG닷컴,669352,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,574,케이티중앙프라자,672200,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,575,KT가입센터,672200,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
9, 휴대폰 ,LG전자 G7 ThinQ 64GB LM-G710K ,12,5,2018-05-01,77,2018-07-24 13:57,576,인터파크,699000,0,2018-07-24,15.47,3120x1440,4,64,MicroSD,안드로이드8.0오레오,KT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,577,인터파크,98000,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,578,인터파크,195600,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,579,인터파크,217680,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,580,Tworld온라인샵,244500,1,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,581,SK공식가입센터,244500,4,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,582,인터파크,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,583,공식직영가입센터,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,584,SKT공식모바일샵,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,585,SK공식온라인가입센터,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,586,폰다나와,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,587,공식온라인쇼핑몰,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,588,폰스토어,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,589,SK전용몰,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,590,싸유,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,591,맛폰,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,592,폰그라운드,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,593,빵삼텔레콤,244500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,594,싸유,272100,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,595,싸유,382500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,596,청솔모바일,589500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
10, 휴대폰 ,LG전자 G6 32GB LGM-G600SR ,14,21,2017-10-01,22,2018-07-24 13:57,597,티다이렉트샵,589500,0,2018-07-24,14.4,2880x1440,4,32,MicroSD,안드로이드7.0누가,SKT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,598,11번가,567700,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,599,인터파크,568200,2,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,600,인터파크,569690,1,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,601,11번가,617170,1,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,602,인터파크,623950,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,603,인터파크,677950,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,604,KT프라자,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,605,KT공식스토어,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,606,KT스토어,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,607,KT직영몰,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,608,KT공식몰,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,609,공식직영가입센터,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,610,KT공식직영가입센터,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,611,하이마트쇼핑몰,678200,2,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,612,아이모바일,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,613,모비폰,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,614,폰클릭,678200,2,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,615,세티즌,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,616,엠엔프라이스,678200,1,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,617,KT가입센터,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,618,케이티중앙프라자,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,619,싸유,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,620,일루모바일,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,621,KTShop,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,622,폰다나와,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,623,폰하우스,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,624,맛폰,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,625,폰스토어,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,626,KT온라인쇼핑몰,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,627,KT공식직영몰,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,628,공식온라인쇼핑몰,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,629,KT프라자샵,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,630,KT모바일,678200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,631,모비폰,692000,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,632,KT가입센터,692000,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,633,KT공식인증온라인가입센터,692000,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,634,케이티중앙프라자,692000,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,635,KT가입센터,724200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,636,케이티중앙프라자,724200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,637,모비폰,724200,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,638,빵삼텔레콤,734600,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
11, 휴대폰 ,삼성전자 갤럭시 노트8 256GB SM-N950K ,15,7,2017-09-01,84,2018-07-24 13:57,639,모비폰,736900,0,2018-07-24,16,2960x1440,6,256,MicroSD,안드로이드v7.1.1누가,KT
